Request time;Time;Temperature, deg. C;Humidity, pct;Pressure, mmHg;Wind speed, m/s;Wind direction, deg;Wind direction;Precipitation, mm;Probability of precipitation, pct;Conditions
;2022-04-21 02:00:00;3.5;67;747;3;324;С-3;0;38;Переменная облачность, без осадков
;2022-04-21 05:00:00;2.1;71;747;3;328;С-3;0;17;Облачно, без осадков
;2022-04-21 08:00:00;0.8;61;748;3;336;С-3;0.1;63;Переменная облачность, небольшой дождь
;2022-04-21 11:00:00;2.9;51;749;4;341;С;0.1;99;Облачно, небольшой дождь
;2022-04-21 14:00:00;4.3;41;750;5;346;С;0.1;98;Облачно, небольшой дождь
;2022-04-21 17:00:00;2.5;31;751;5;349;С;0;55;Переменная облачность, без осадков
;2022-04-21 20:00:00;1.7;41;751;4;346;С;0;65;Переменная облачность, без осадков
;2022-04-21 23:00:00;0.7;51;752;3;341;С;0;32;Переменная облачность, без осадков
;2022-04-22 02:00:00;-1.9;60;753;3;334;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 05:00:00;-5.0;70;753;2;322;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 08:00:00;-5.0;61;753;2;317;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 11:00:00;1.9;51;753;3;312;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 14:00:00;6.1;42;754;3;309;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 17:00:00;4.8;32;753;3;306;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 20:00:00;1.1;41;753;2;312;С-3;0;0;Переменная облачность, без осадков
;2022-04-22 23:00:00;-2.6;50;753;1;325;С-3;0;0;Переменная облачность, без осадков
