Request time;Time;Min temperature, deg. C;Max temperature, deg. C;Feels like, deg. C;Humidity, pct;Pressure, mmHg;Wind speed, m/s;Wind direction;Conditions;UV index;Magnetic field
;2022-04-11 09:00:00;+4;+7;+3;71;742;2,3;ЮЗ;Небольшой дождь;-;-
;2022-04-11 15:00:00;+9;+10;+6;57;746;2,8;З;Небольшой дождь;-;-
;2022-04-11 21:00:00;+3;+6;+2;70;748;1,6;ЮЗ;Пасмурно;-;-
;2022-04-12 03:00:00;+2;+2;−1;82;748;1,2;ЮЗ;Пасмурно;-;-
2022-04-02 17:25:03;2022-04-02 09:00:00;−6;−2;−9;81;747;2,5;ЮВ;Дождь со снегом;2, низкий;неустойчивое
;2022-04-02 15:00:00;−2;−2;−7;78;741;3,6;В;Дождь со снегом;2, низкий;неустойчивое
;2022-04-02 21:00:00;−3;−3;−8;90;740;3,5;СВ;Снег;2, низкий;неустойчивое
;2022-04-03 03:00:00;−4;−3;−7;93;739;2,6;СВ;Небольшой снег;2, низкий;неустойчивое
;2022-04-03 09:00:00;−3;−1;−7;92;742;3,8;В;Небольшой снег;1, низкий;спокойное
;2022-04-03 15:00:00;+1;+5;−2;86;735;4,6;ЮВ;Дождь со снегом;1, низкий;спокойное
;2022-04-03 21:00:00;+5;+6;0;76;729;4,5;Ю;Пасмурно;1, низкий;спокойное
;2022-04-04 03:00:00;+5;+6;0;77;729;4,0;Ю;Пасмурно;1, низкий;спокойное
;2022-04-04 09:00:00;+5;+10;+2;73;730;4,2;ЮЗ;Пасмурно;2, низкий;неустойчивое
;2022-04-04 15:00:00;+9;+11;+5;62;730;4,4;ЮЗ;Пасмурно;2, низкий;неустойчивое
;2022-04-04 21:00:00;+4;+8;+2;79;729;2,8;ЮВ;Пасмурно;2, низкий;неустойчивое
;2022-04-05 03:00:00;+3;+4;+1;92;727;2,3;Ю;Небольшой дождь;2, низкий;неустойчивое
;2022-04-05 09:00:00;+3;+6;0;83;725;4,4;ЮЗ;Небольшой дождь;1, низкий;спокойное
;2022-04-05 15:00:00;+3;+6;−2;63;731;6,4;ЮЗ;Облачно с прояснениями;1, низкий;спокойное
;2022-04-05 21:00:00;+1;+1;−5;66;740;4,7;З;Пасмурно;1, низкий;спокойное
;2022-04-06 03:00:00;−2;−1;−7;72;742;3,5;З;Пасмурно;1, низкий;спокойное
;2022-04-06 09:00:00;−2;+1;−6;64;745;3,2;ЮЗ;Пасмурно;3, средний;спокойное
;2022-04-06 15:00:00;+4;+5;0;43;746;3,7;ЮЗ;Пасмурно;3, средний;спокойное
;2022-04-06 21:00:00;+1;+3;−2;62;746;2,3;ЮЗ;Пасмурно;3, средний;спокойное
;2022-04-07 03:00:00;−1;0;−5;72;744;2,4;Ю;Пасмурно;3, средний;спокойное
;2022-04-07 09:00:00;+2;+5;0;61;742;2,7;Ю;Пасмурно;-;-
;2022-04-07 15:00:00;+7;+7;+2;58;741;3,7;Ю;Пасмурно;-;-
;2022-04-07 21:00:00;+2;+4;−2;66;742;3,3;З;Пасмурно;-;-
;2022-04-08 03:00:00;−1;0;−6;74;744;3,1;ЮЗ;Пасмурно;-;-
;2022-04-08 09:00:00;0;+4;−3;62;745;3,3;З;Пасмурно;-;-
;2022-04-08 15:00:00;+7;+8;+4;45;746;2,3;ЮЗ;Пасмурно;-;-
;2022-04-08 21:00:00;+3;+6;+2;64;745;1,9;ЮЗ;Пасмурно;-;-
;2022-04-09 03:00:00;+1;+2;−1;80;745;1,8;ЮЗ;Пасмурно;-;-
;2022-04-09 09:00:00;+3;+8;+3;68;743;1,5;Ю;Пасмурно;-;-
;2022-04-09 15:00:00;+8;+10;+6;56;742;2,0;ЮВ;Пасмурно;-;-
;2022-04-09 21:00:00;+3;+5;+1;75;740;1,5;ЮВ;Пасмурно;-;-
;2022-04-10 03:00:00;0;+1;−2;88;737;1,0;ЮЗ;Пасмурно;-;-
;2022-04-10 09:00:00;0;+4;−1;78;737;0,9;ЮЗ;Пасмурно;-;-
;2022-04-10 15:00:00;+6;+6;+3;64;736;1,1;ЮЗ;Пасмурно;-;-
;2022-04-10 21:00:00;+2;+5;+1;73;737;0,8;ЮЗ;Пасмурно;-;-
;2022-04-11 03:00:00;+1;+2;−1;79;738;0,6;В;Пасмурно;-;-
;2022-04-11 09:00:00;+1;+2;0;74;740;Штиль;-;Пасмурно;-;-
;2022-04-11 15:00:00;+5;+6;+4;67;740;0,7;Ю;Небольшой дождь;-;-
;2022-04-11 21:00:00;+3;+4;+1;77;740;1,2;Ю;Небольшой дождь;-;-
;2022-04-12 03:00:00;+1;+3;−1;79;742;1,3;ЮЗ;Пасмурно;-;-
2022-04-03 05:25:02;2022-04-03 09:00:00;−3;0;−7;92;740;4,1;ЮВ;Пасмурно;1, низкий;спокойное
;2022-04-03 15:00:00;+1;+5;−2;83;735;4,9;ЮВ;Небольшой дождь;1, низкий;спокойное
;2022-04-03 21:00:00;+6;+6;+1;77;730;4,4;Ю;Пасмурно;1, низкий;спокойное
;2022-04-04 03:00:00;+5;+6;0;76;729;4,2;Ю;Облачно с прояснениями;1, низкий;спокойное
;2022-04-04 09:00:00;+5;+10;+3;74;730;4,2;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-04 15:00:00;+9;+10;+7;66;731;2,7;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-04 21:00:00;+4;+9;+2;79;729;3,2;Ю;Небольшой дождь;2, низкий;неустойчивое
;2022-04-05 03:00:00;+4;+5;0;87;727;3,1;Ю;Небольшой дождь;2, низкий;неустойчивое
;2022-04-05 09:00:00;+4;+5;−1;73;726;5,8;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-05 15:00:00;+3;+4;−4;63;730;7,6;ЮЗ;Небольшой дождь;2, низкий;спокойное
;2022-04-05 21:00:00;0;+3;−5;67;732;6,8;ЮЗ;Дождь со снегом;2, низкий;спокойное
;2022-04-06 03:00:00;−2;0;−7;69;736;4,9;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 09:00:00;−1;+2;−4;60;744;3,3;З;Пасмурно;2, низкий;спокойное
;2022-04-06 15:00:00;+4;+5;0;42;745;3,3;З;Пасмурно;2, низкий;спокойное
;2022-04-06 21:00:00;0;+2;−3;65;744;2,0;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-07 03:00:00;−1;−1;−5;74;742;2,2;Ю;Пасмурно;2, низкий;спокойное
;2022-04-07 09:00:00;+1;+4;−2;66;738;3,3;ЮЗ;Пасмурно;2, низкий;-
;2022-04-07 15:00:00;+4;+6;−1;60;738;5,9;ЮЗ;Пасмурно;2, низкий;-
;2022-04-07 21:00:00;+1;+2;−4;62;741;4,8;З;Пасмурно;2, низкий;-
;2022-04-08 03:00:00;0;0;−5;71;743;3,9;З;Пасмурно;2, низкий;-
;2022-04-08 09:00:00;+1;+4;−2;55;744;3,9;З;Пасмурно;-;-
;2022-04-08 15:00:00;+7;+8;+3;43;745;3,3;З;Пасмурно;-;-
;2022-04-08 21:00:00;+3;+6;+2;70;746;1,7;ЮЗ;Пасмурно;-;-
;2022-04-09 03:00:00;+1;+2;−1;86;746;1,4;ЮЗ;Пасмурно;-;-
;2022-04-09 09:00:00;+2;+8;+2;66;744;1,2;Ю;Пасмурно;-;-
;2022-04-09 15:00:00;+10;+11;+8;50;741;2,1;ЮВ;Пасмурно;-;-
;2022-04-09 21:00:00;+3;+7;+2;71;739;1,7;ЮВ;Пасмурно;-;-
;2022-04-10 03:00:00;+1;+2;−1;88;737;1,3;З;Пасмурно;-;-
;2022-04-10 09:00:00;+1;+4;0;76;738;1,2;З;Пасмурно;-;-
;2022-04-10 15:00:00;+7;+7;+4;55;738;1,5;З;Небольшой дождь;-;-
;2022-04-10 21:00:00;+3;+5;+1;70;739;1,5;З;Небольшой дождь;-;-
;2022-04-11 03:00:00;+1;+2;−1;84;742;1,5;З;Дождь со снегом;-;-
;2022-04-11 09:00:00;+2;+6;+1;76;742;1,9;ЮЗ;Пасмурно;-;-
;2022-04-11 15:00:00;+8;+9;+6;57;743;2,1;ЮЗ;Пасмурно;-;-
;2022-04-11 21:00:00;+3;+6;+2;73;745;1,5;ЮЗ;Пасмурно;-;-
;2022-04-12 03:00:00;+1;+2;−1;87;747;1,3;ЮЗ;Дождь со снегом;-;-
;2022-04-12 09:00:00;+2;+5;+2;77;746;0,5;ЮЗ;Пасмурно;-;-
;2022-04-12 15:00:00;+9;+12;+9;61;747;0,6;З;Пасмурно;-;-
;2022-04-12 21:00:00;+7;+8;+6;74;746;0,6;ЮВ;Пасмурно;-;-
;2022-04-13 03:00:00;+6;+7;+5;78;745;1,1;Ю;Пасмурно;-;-
2022-04-03 17:25:02;2022-04-03 09:00:00;−3;0;−7;92;740;4,1;В;Небольшой снег;1, низкий;спокойное
;2022-04-03 15:00:00;+1;+5;−2;82;735;4,9;ЮВ;Небольшой дождь;1, низкий;спокойное
;2022-04-03 21:00:00;+5;+7;+1;75;731;4,5;ЮВ;Пасмурно;1, низкий;спокойное
;2022-04-04 03:00:00;+5;+6;+1;75;730;4,2;Ю;Пасмурно;1, низкий;спокойное
;2022-04-04 09:00:00;+5;+11;+3;72;730;3,8;ЮЗ;Пасмурно;2, низкий;неустойчивое
;2022-04-04 15:00:00;+10;+12;+7;61;730;3,6;Ю;Облачно с прояснениями;2, низкий;неустойчивое
;2022-04-04 21:00:00;+5;+10;+5;77;729;2,7;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-05 03:00:00;+4;+5;+2;88;728;2,9;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-05 09:00:00;+4;+5;−1;75;728;5,6;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-05 15:00:00;+3;+4;−3;63;729;7,3;ЮЗ;Небольшой дождь;2, низкий;спокойное
;2022-04-05 21:00:00;+1;+3;−5;68;733;6,6;ЮЗ;Дождь со снегом;2, низкий;спокойное
;2022-04-06 03:00:00;−1;0;−7;70;737;4,4;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 09:00:00;−2;+3;−5;66;739;3,4;З;Ясно;2, низкий;спокойное
;2022-04-06 15:00:00;+3;+5;−2;42;741;4,1;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 21:00:00;−1;+2;−3;66;745;2,2;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-07 03:00:00;−1;−1;−5;72;743;2,4;Ю;Пасмурно;2, низкий;спокойное
;2022-04-07 09:00:00;+1;+4;−1;65;740;2,8;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-07 15:00:00;+5;+6;−1;55;739;6,2;З;Пасмурно;2, низкий;спокойное
;2022-04-07 21:00:00;+1;+3;−4;56;743;4,9;З;Пасмурно;2, низкий;спокойное
;2022-04-08 03:00:00;−2;−1;−7;68;746;2,8;З;Пасмурно;2, низкий;спокойное
;2022-04-08 09:00:00;0;+4;−2;56;746;2,3;ЮЗ;Пасмурно;-;-
;2022-04-08 15:00:00;+8;+8;+4;42;746;2,2;ЮЗ;Пасмурно;-;-
;2022-04-08 21:00:00;+3;+5;0;63;745;1,8;Ю;Пасмурно;-;-
;2022-04-09 03:00:00;0;+2;−2;76;743;1,5;Ю;Пасмурно;-;-
;2022-04-09 09:00:00;+2;+7;+2;69;742;2,0;Ю;Пасмурно;-;-
;2022-04-09 15:00:00;+7;+8;+5;65;740;2,2;Ю;Пасмурно;-;-
;2022-04-09 21:00:00;+3;+5;+1;76;737;1,8;ЮЗ;Пасмурно;-;-
;2022-04-10 03:00:00;+1;+2;−1;82;738;1,7;ЮЗ;Пасмурно;-;-
;2022-04-10 09:00:00;+1;+5;0;72;738;1,5;ЮЗ;Небольшой дождь;-;-
;2022-04-10 15:00:00;+5;+6;+2;67;737;2,4;ЮЗ;Небольшой дождь;-;-
;2022-04-10 21:00:00;+3;+4;0;76;738;2,7;ЮЗ;Небольшой дождь;-;-
;2022-04-11 03:00:00;+1;+2;−2;79;741;2,8;ЮЗ;Пасмурно;-;-
;2022-04-11 09:00:00;+2;+6;0;64;744;1,9;ЮЗ;Пасмурно;-;-
;2022-04-11 15:00:00;+9;+9;+6;50;746;1,5;Ю;Пасмурно;-;-
;2022-04-11 21:00:00;+4;+7;+4;75;745;1,0;Ю;Пасмурно;-;-
;2022-04-12 03:00:00;+2;+3;+1;87;745;0,7;ЮЗ;Пасмурно;-;-
;2022-04-12 09:00:00;+3;+8;+4;76;745;0,8;З;Пасмурно;-;-
;2022-04-12 15:00:00;+10;+12;+8;52;745;1,1;ЮЗ;Пасмурно;-;-
;2022-04-12 21:00:00;+4;+8;+3;71;745;1,0;ЮЗ;Пасмурно;-;-
;2022-04-13 03:00:00;+2;+4;0;81;744;1,2;Ю;Пасмурно;-;-
2022-04-04 05:25:03;2022-04-04 09:00:00;+7;+11;+3;70;731;4,4;ЮЗ;Облачно с прояснениями;2, низкий;неустойчивое
;2022-04-04 15:00:00;+9;+12;+7;61;733;3,8;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-04 21:00:00;+4;+8;+3;85;732;2,6;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-05 03:00:00;+4;+5;0;87;728;3,4;Ю;Пасмурно;2, низкий;неустойчивое
;2022-04-05 09:00:00;+3;+4;−3;69;729;5,6;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-05 15:00:00;+3;+3;−5;59;729;7,6;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-05 21:00:00;0;+2;−6;66;734;6,6;З;Пасмурно;2, низкий;спокойное
;2022-04-06 03:00:00;−2;0;−7;71;738;4,4;З;Пасмурно;2, низкий;спокойное
;2022-04-06 09:00:00;−2;+2;−5;66;740;3,4;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 15:00:00;+3;+5;−2;41;740;4,4;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 21:00:00;0;+4;−3;55;741;3,1;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-07 03:00:00;−2;0;−6;71;741;2,7;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-07 09:00:00;0;+3;−2;66;741;2,7;Ю;Пасмурно;3, средний;спокойное
;2022-04-07 15:00:00;+6;+6;0;49;742;5,1;З;Облачно с прояснениями;3, средний;спокойное
;2022-04-07 21:00:00;+1;+4;−2;53;745;3,7;З;Малооблачно;3, средний;спокойное
;2022-04-08 03:00:00;−2;−1;−6;68;747;2,3;ЮЗ;Пасмурно;3, средний;спокойное
;2022-04-08 09:00:00;0;+4;−2;58;746;2,0;ЮЗ;Пасмурно;2, низкий;-
;2022-04-08 15:00:00;+10;+11;+7;36;746;2,4;ЮЗ;Пасмурно;2, низкий;-
;2022-04-08 21:00:00;+3;+6;+2;67;746;1,7;ЮЗ;Пасмурно;2, низкий;-
;2022-04-09 03:00:00;0;+2;−2;80;747;1,6;Ю;Облачно с прояснениями;2, низкий;-
;2022-04-09 09:00:00;+2;+8;+1;65;744;2,1;ЮВ;Пасмурно;-;-
;2022-04-09 15:00:00;+8;+10;+5;59;741;2,6;ЮВ;Небольшой дождь;-;-
;2022-04-09 21:00:00;+4;+6;+2;75;739;1,8;Ю;Небольшой дождь;-;-
;2022-04-10 03:00:00;+2;+3;0;82;737;1,8;ЮЗ;Небольшой дождь;-;-
;2022-04-10 09:00:00;+2;+4;−1;72;737;2,9;ЮЗ;Пасмурно;-;-
;2022-04-10 15:00:00;+6;+8;+3;55;740;3,0;ЮЗ;Пасмурно;-;-
;2022-04-10 21:00:00;+3;+5;0;70;743;2,4;З;Пасмурно;-;-
;2022-04-11 03:00:00;0;+2;−2;86;744;1,7;ЮЗ;Пасмурно;-;-
;2022-04-11 09:00:00;+2;+8;+3;72;747;0,8;ЮЗ;Пасмурно;-;-
;2022-04-11 15:00:00;+13;+14;+12;53;747;1,6;ЮВ;Пасмурно;-;-
;2022-04-11 21:00:00;+6;+11;+7;74;747;1,5;ЮВ;Пасмурно;-;-
;2022-04-12 03:00:00;+3;+4;+1;86;746;1,5;Ю;Пасмурно;-;-
;2022-04-12 09:00:00;+5;+11;+5;73;747;1,7;Ю;Пасмурно;-;-
;2022-04-12 15:00:00;+14;+14;+13;64;746;1,1;ЮЗ;Пасмурно;-;-
;2022-04-12 21:00:00;+8;+11;+8;74;746;1,6;Ю;Пасмурно;-;-
;2022-04-13 03:00:00;+6;+7;+5;83;745;1,6;ЮВ;Пасмурно;-;-
;2022-04-13 09:00:00;+6;+9;+6;72;744;1,4;Ю;Пасмурно;-;-
;2022-04-13 15:00:00;+10;+13;+10;49;744;0,8;ЮВ;Пасмурно;-;-
;2022-04-13 21:00:00;+4;+7;+3;67;745;0,9;З;Пасмурно;-;-
;2022-04-14 03:00:00;+1;+3;−1;82;746;1,2;З;Пасмурно;-;-
2022-04-04 17:25:02;2022-04-04 09:00:00;+7;+11;+3;70;731;4,4;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-04 15:00:00;+9;+12;+8;64;733;3,0;Ю;Дождь;2, низкий;спокойное
;2022-04-04 21:00:00;+4;+8;+3;88;732;2,5;Ю;Пасмурно;2, низкий;спокойное
;2022-04-05 03:00:00;+4;+5;0;87;731;2,7;ЮЗ;Небольшой дождь;2, низкий;спокойное
;2022-04-05 09:00:00;+3;+5;−2;69;728;5,4;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-05 15:00:00;+2;+4;−4;61;730;7,1;ЮЗ;Дождь со снегом;2, низкий;спокойное
;2022-04-05 21:00:00;0;+2;−6;65;733;6,6;ЮЗ;Дождь со снегом;2, низкий;спокойное
;2022-04-06 03:00:00;−2;0;−7;69;738;4,9;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 09:00:00;−2;+3;−5;62;739;3,5;З;Ясно;2, низкий;спокойное
;2022-04-06 15:00:00;+4;+5;−1;41;744;4,2;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 21:00:00;0;+5;−3;57;741;3,4;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-07 03:00:00;−1;0;−5;72;743;2,6;Ю;Пасмурно;2, низкий;спокойное
;2022-04-07 09:00:00;−1;+2;−4;70;738;3,5;Ю;Дождь со снегом;2, низкий;спокойное
;2022-04-07 15:00:00;+3;+5;−2;62;736;5,6;ЮЗ;Ливень;2, низкий;спокойное
;2022-04-07 21:00:00;+1;+3;−4;56;743;4,5;З;Малооблачно;2, низкий;спокойное
;2022-04-08 03:00:00;−2;0;−6;70;746;3,2;З;Пасмурно;2, низкий;спокойное
;2022-04-08 09:00:00;+1;+4;−1;68;747;1,9;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-08 15:00:00;+6;+6;+3;66;747;1,7;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-08 21:00:00;+2;+5;+1;74;747;1,4;Ю;Пасмурно;2, низкий;спокойное
;2022-04-09 03:00:00;0;+1;−2;78;747;1,2;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-09 09:00:00;+3;+10;+4;60;746;2,0;Ю;Пасмурно;-;-
;2022-04-09 15:00:00;+11;+12;+8;47;745;3,1;Ю;Пасмурно;-;-
;2022-04-09 21:00:00;+5;+7;+2;68;743;2,6;ЮВ;Пасмурно;-;-
;2022-04-10 03:00:00;+2;+4;0;77;742;1,6;Ю;Пасмурно;-;-
;2022-04-10 09:00:00;+4;+7;+3;70;741;1,3;ЮЗ;Пасмурно;-;-
;2022-04-10 15:00:00;+8;+10;+6;56;742;1,4;З;Пасмурно;-;-
;2022-04-10 21:00:00;+4;+6;+2;72;744;1,5;З;Пасмурно;-;-
;2022-04-11 03:00:00;+2;+3;0;85;747;1,3;З;Пасмурно;-;-
;2022-04-11 09:00:00;+3;+9;+4;71;750;0,8;З;Пасмурно;-;-
;2022-04-11 15:00:00;+12;+12;+10;55;750;1,2;Ю;Пасмурно;-;-
;2022-04-11 21:00:00;+5;+9;+5;73;750;1,1;Ю;Пасмурно;-;-
;2022-04-12 03:00:00;+4;+5;+3;88;750;1,2;ЮЗ;Пасмурно;-;-
;2022-04-12 09:00:00;+6;+11;+7;74;750;1,0;ЮЗ;Пасмурно;-;-
;2022-04-12 15:00:00;+13;+13;+11;56;750;1,5;ЮВ;Пасмурно;-;-
;2022-04-12 21:00:00;+7;+9;+5;71;749;1,8;ЮВ;Пасмурно;-;-
;2022-04-13 03:00:00;+4;+6;+2;84;747;1,8;Ю;Пасмурно;-;-
;2022-04-13 09:00:00;+6;+10;+6;74;748;1,4;ЮЗ;Пасмурно;-;-
;2022-04-13 15:00:00;+12;+14;+11;57;749;1,7;З;Облачно с прояснениями;-;-
;2022-04-13 21:00:00;+6;+10;+6;71;748;Штиль;-;Облачно с прояснениями;-;-
;2022-04-14 03:00:00;+2;+4;0;80;745;1,0;З;Пасмурно;-;-
2022-04-05 05:25:02;2022-04-05 09:00:00;+4;+5;−2;68;728;4,8;ЮЗ;Пасмурно;2, низкий;спокойное
;2022-04-05 15:00:00;+3;+5;−3;55;732;6,6;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-05 21:00:00;0;+2;−6;64;732;6,4;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 03:00:00;−1;0;−7;68;739;5,1;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 09:00:00;−1;+3;−4;61;740;3,8;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 15:00:00;+4;+5;−1;39;740;4,5;З;Облачно с прояснениями;2, низкий;спокойное
;2022-04-06 21:00:00;0;+5;−2;55;741;3,3;ЮЗ;Облачно с прояснениями;2, низкий;спокойное
;2022-04-07 03:00:00;−1;0;−5;73;740;2,5;Ю;Облачно с прояснениями;2, низкий;спокойное
;2022-04-07 09:00:00;−1;+2;−3;74;738;3,0;Ю;Дождь со снегом;2, низкий;неустойчивое
;2022-04-07 15:00:00;+3;+6;−3;66;734;6,1;Ю;Дождь;2, низкий;неустойчивое
;2022-04-07 21:00:00;+2;+5;−5;48;736;6,9;З;Малооблачно;2, низкий;неустойчивое
;2022-04-08 03:00:00;−1;+1;−6;60;743;5,1;З;Облачно с прояснениями;2, низкий;неустойчивое
;2022-04-08 09:00:00;0;+3;−2;59;746;2,4;З;Пасмурно;3, средний;неустойчивое
;2022-04-08 15:00:00;+5;+5;+2;56;746;2,2;ЮЗ;Пасмурно;3, средний;неустойчивое
;2022-04-08 21:00:00;+3;+3;0;81;747;1,1;Ю;Пасмурно;3, средний;неустойчивое
;2022-04-09 03:00:00;+1;+2;−1;85;747;1,2;ЮЗ;Пасмурно;3, средний;неустойчивое
;2022-04-09 09:00:00;+2;+9;+3;68;747;1,4;Ю;Пасмурно;2, низкий;-
;2022-04-09 15:00:00;+13;+14;+11;46;747;2,1;Ю;Пасмурно;2, низкий;-
;2022-04-09 21:00:00;+5;+8;+4;74;747;2,1;Ю;Пасмурно;2, низкий;-
;2022-04-10 03:00:00;+3;+4;+1;81;747;1,8;Ю;Пасмурно;2, низкий;-
;2022-04-10 09:00:00;+4;+10;+4;64;747;1,8;Ю;Пасмурно;-;-
;2022-04-10 15:00:00;+12;+13;+10;52;746;2,5;Ю;Пасмурно;-;-
;2022-04-10 21:00:00;+4;+8;+3;74;747;1,8;Ю;Пасмурно;-;-
;2022-04-11 03:00:00;+2;+3;0;86;747;1,4;ЮЗ;Пасмурно;-;-
;2022-04-11 09:00:00;+4;+9;+4;70;748;1,5;Ю;Пасмурно;-;-
;2022-04-11 15:00:00;+13;+13;+10;53;748;1,7;Ю;Пасмурно;-;-
;2022-04-11 21:00:00;+5;+9;+4;69;748;1,6;Ю;Пасмурно;-;-
;2022-04-12 03:00:00;+3;+3;0;82;749;1,5;Ю;Пасмурно;-;-
;2022-04-12 09:00:00;+4;+9;+4;71;749;1,3;Ю;Пасмурно;-;-
;2022-04-12 15:00:00;+12;+12;+10;55;749;1,4;ЮВ;Пасмурно;-;-
;2022-04-12 21:00:00;+5;+9;+5;73;749;1,1;ЮВ;Пасмурно;-;-
;2022-04-13 03:00:00;+3;+4;+2;87;748;0,8;Ю;Пасмурно;-;-
;2022-04-13 09:00:00;+4;+7;+4;79;748;Штиль;-;Пасмурно;-;-
;2022-04-13 15:00:00;+9;+10;+8;66;746;Штиль;-;Пасмурно;-;-
